cut_month,disbursement_month,loan_term,interest_rate,agency_code,agency_name,product_code,product_name,credit_status,loan_amount,loan_amount_count,outstanding_balance,count_records
202409,202211,12,0.1,40,Pickering,4,Travel,Bad debt,0,0,5258,1
202409,202211,24,0.05,20,North York,1,Education,Excellent,0,0,422,1
202409,202211,24,0.05,40,Pickering,1,Education,Excellent,0,0,214,1
202409,202211,24,0.08,30,Missisauga,2,General,Excellent,0,0,1002,2
202409,202211,24,0.08,40,Pickering,2,General,Excellent,0,0,836,1
202409,202211,24,0.08,50,Whitby,2,General,Excellent,0,0,843,1
202409,202211,24,0.09,20,North York,3,Taxes loan,Excellent,0,0,821,1
202409,202211,24,0.09,40,Pickering,3,Taxes loan,Excellent,0,0,618,1
202409,202211,24,0.1,10,Toronto,4,Travel,Excellent,0,0,928,2
202409,202211,36,0.05,10,Toronto,1,Education,Excellent,0,0,4778,2
202409,202211,36,0.08,40,Pickering,2,General,Excellent,0,0,1523,1
202409,202211,48,0.05,10,Toronto,1,Education,Excellent,0,0,758,1
202409,202211,48,0.09,40,Pickering,3,Taxes loan,Excellent,0,0,380,1
202409,202211,48,0.1,10,Toronto,4,Travel,Excellent,0,0,2912,1
202409,202211,48,0.1,20,North York,4,Travel,Excellent,0,0,1618,1
202409,202211,60,0.08,40,Pickering,2,General,Excellent,0,0,3386,1
202409,202211,60,0.08,50,Whitby,2,General,Bad debt,0,0,5158,1
202409,202211,60,0.08,50,Whitby,2,General,Excellent,0,0,9982,2
202409,202212,24,0.05,20,North York,1,Education,Excellent,0,0,1249,1
202409,202212,24,0.05,30,Missisauga,1,Education,Bad debt,0,0,8590,1
202409,202212,24,0.08,10,Toronto,2,General,Excellent,0,0,72,1
202409,202212,24,0.08,50,Whitby,2,General,Excellent,0,0,765,1
202409,202212,24,0.1,40,Pickering,4,Travel,Excellent,0,0,562,1
202409,202212,36,0.05,20,North York,1,Education,Excellent,0,0,3683,1
202409,202212,36,0.08,20,North York,2,General,Excellent,0,0,3067,1
202409,202212,36,0.08,30,Missisauga,2,General,Bad debt,0,0,7929,1
202409,202212,36,0.08,30,Missisauga,2,General,Excellent,0,0,3352,2
202409,202212,36,0.08,40,Pickering,2,General,Excellent,0,0,2898,1
202409,202212,36,0.09,50,Whitby,3,Taxes loan,Excellent,0,0,1150,1
202409,202212,48,0.08,10,Toronto,2,General,Excellent,0,0,5544,1
202409,202212,48,0.08,40,Pickering,2,General,Excellent,0,0,5039,1
202409,202212,48,0.09,20,North York,3,Taxes loan,Bad debt,0,0,5372,1
202409,202212,48,0.09,50,Whitby,3,Taxes loan,Excellent,0,0,2564,1
202409,202212,60,0.05,50,Whitby,1,Education,Excellent,0,0,2834,1
202409,202212,60,0.08,30,Missisauga,2,General,Excellent,0,0,4714,1
202409,202212,60,0.08,50,Whitby,2,General,Excellent,0,0,1756,1
202409,202301,24,0.05,40,Pickering,1,Education,Excellent,0,0,276,1
202409,202301,24,0.09,30,Missisauga,3,Taxes loan,Excellent,0,0,1558,1
202409,202301,24,0.09,50,Whitby,3,Taxes loan,Excellent,0,0,1303,1
202409,202301,36,0.05,50,Whitby,1,Education,Bad debt,0,0,1792,1
202409,202301,36,0.08,20,North York,2,General,Excellent,0,0,4366,1
202409,202301,36,0.09,30,Missisauga,3,Taxes loan,Excellent,0,0,1031,1
202409,202301,48,0.05,40,Pickering,1,Education,Excellent,0,0,2842,1
202409,202301,48,0.08,10,Toronto,2,General,Excellent,0,0,10182,2
202409,202301,48,0.08,20,North York,2,General,Excellent,0,0,3214,1
202409,202301,48,0.08,50,Whitby,2,General,Excellent,0,0,1187,1
202409,202301,48,0.09,30,Missisauga,3,Taxes loan,Excellent,0,0,5330,1
202409,202301,48,0.09,40,Pickering,3,Taxes loan,Excellent,0,0,4777,1
202409,202301,48,0.09,50,Whitby,3,Taxes loan,Excellent,0,0,3407,1
202409,202301,48,0.1,10,Toronto,4,Travel,Excellent,0,0,4568,1
202409,202301,48,0.1,50,Whitby,4,Travel,Excellent,0,0,1981,1
202409,202301,60,0.05,10,Toronto,1,Education,Excellent,0,0,4448,1
202409,202301,60,0.08,20,North York,2,General,Excellent,0,0,10632,2
202409,202301,60,0.08,30,Missisauga,2,General,Bad debt,0,0,6050,1
202409,202301,60,0.08,50,Whitby,2,General,Excellent,0,0,1803,1
202409,202301,60,0.09,40,Pickering,3,Taxes loan,Excellent,0,0,1294,1
202409,202301,60,0.1,10,Toronto,4,Travel,Excellent,0,0,3673,1
202409,202302,24,0.05,30,Missisauga,1,Education,Bad debt,0,0,4155,1
202409,202302,24,0.08,40,Pickering,2,General,Excellent,0,0,1507,1
202409,202302,24,0.08,50,Whitby,2,General,Excellent,0,0,1766,2
202409,202302,24,0.09,10,Toronto,3,Taxes loan,Excellent,0,0,2101,1
202409,202302,24,0.1,40,Pickering,4,Travel,Excellent,0,0,213,1
202409,202302,24,0.1,50,Whitby,4,Travel,Excellent,0,0,1530,1
202409,202302,36,0.09,10,Toronto,3,Taxes loan,Excellent,0,0,4643,1
202409,202302,36,0.09,30,Missisauga,3,Taxes loan,Excellent,0,0,4566,2
202409,202302,48,0.05,20,North York,1,Education,Excellent,0,0,4244,1
202409,202302,48,0.08,20,North York,2,General,Excellent,0,0,6416,3
202409,202302,48,0.08,30,Missisauga,2,General,Excellent,0,0,1488,1
202409,202302,60,0.05,20,North York,1,Education,Excellent,0,0,11897,2
202409,202302,60,0.08,10,Toronto,2,General,Excellent,0,0,3742,1
202409,202302,60,0.08,20,North York,2,General,Excellent,0,0,9827,2
202409,202302,60,0.08,50,Whitby,2,General,Excellent,0,0,1370,1
202409,202302,60,0.1,30,Missisauga,4,Travel,Bad debt,0,0,2873,1
202409,202303,24,0.08,40,Pickering,2,General,Excellent,0,0,1503,1
202409,202303,24,0.09,10,Toronto,3,Taxes loan,Excellent,0,0,-4978,1
202409,202303,24,0.1,40,Pickering,4,Travel,Excellent,0,0,610,1
202409,202303,36,0.05,50,Whitby,1,Education,Excellent,0,0,5232,2
202409,202303,36,0.08,40,Pickering,2,General,Excellent,0,0,9102,2
202409,202303,36,0.1,50,Whitby,4,Travel,Excellent,0,0,3277,1
202409,202303,48,0.08,20,North York,2,General,Excellent,0,0,6558,1
202409,202303,48,0.08,40,Pickering,2,General,Excellent,0,0,6095,1
202409,202303,48,0.08,50,Whitby,2,General,Excellent,0,0,1118,1
202409,202303,48,0.1,50,Whitby,4,Travel,Excellent,0,0,516,1
202409,202303,60,0.05,50,Whitby,1,Education,Bad debt,0,0,6094,1
202409,202303,60,0.08,10,Toronto,2,General,Excellent,0,0,3414,1
202409,202303,60,0.08,30,Missisauga,2,General,Excellent,0,0,2866,1
202409,202303,60,0.08,40,Pickering,2,General,Excellent,0,0,3443,1
202409,202303,60,0.1,50,Whitby,4,Travel,Bad debt,0,0,3750,1
202409,202304,24,0.08,40,Pickering,2,General,Excellent,0,0,1257,1
202409,202304,24,0.1,10,Toronto,4,Travel,Excellent,0,0,2296,1
202409,202304,24,0.1,50,Whitby,4,Travel,Excellent,0,0,2309,1
202409,202304,36,0.05,30,Missisauga,1,Education,Excellent,0,0,6665,2
202409,202304,36,0.05,50,Whitby,1,Education,Excellent,0,0,333,1
202409,202304,36,0.08,10,Toronto,2,General,Excellent,0,0,2853,2
202409,202304,48,0.08,30,Missisauga,2,General,Bad debt,0,0,2478,1
202409,202304,48,0.09,10,Toronto,3,Taxes loan,Excellent,0,0,3025,1
202409,202304,60,0.05,10,Toronto,1,Education,Excellent,0,0,2936,1
202409,202304,60,0.08,30,Missisauga,2,General,Excellent,0,0,7407,1
202409,202304,60,0.08,40,Pickering,2,General,Excellent,0,0,13597,3
202409,202304,60,0.09,40,Pickering,3,Taxes loan,Excellent,0,0,4791,1
202409,202304,60,0.1,50,Whitby,4,Travel,Excellent,0,0,3619,1
202409,202305,12,0.09,20,North York,3,Taxes loan,Bad debt,0,0,9460,1
202409,202305,24,0.05,20,North York,1,Education,Excellent,0,0,3131,1
202409,202305,24,0.09,20,North York,3,Taxes loan,Excellent,0,0,1979,1
202409,202305,36,0.05,20,North York,1,Education,Excellent,0,0,1750,1
202409,202305,36,0.05,50,Whitby,1,Education,Excellent,0,0,3432,1
202409,202305,36,0.08,30,Missisauga,2,General,Excellent,0,0,3374,1
202409,202305,36,0.08,40,Pickering,2,General,Excellent,0,0,520,1
202409,202305,36,0.08,50,Whitby,2,General,Excellent,0,0,5650,2
202409,202305,48,0.05,20,North York,1,Education,Excellent,0,0,1576,1
202409,202305,48,0.1,10,Toronto,4,Travel,Excellent,0,0,5777,1
202409,202305,60,0.08,10,Toronto,2,General,Bad debt,0,0,9173,1
202409,202305,60,0.08,20,North York,2,General,Excellent,0,0,7525,1
202409,202305,60,0.08,50,Whitby,2,General,Excellent,0,0,9074,2
202409,202305,60,0.09,30,Missisauga,3,Taxes loan,Excellent,0,0,4862,1
202409,202305,60,0.09,40,Pickering,3,Taxes loan,Bad debt,0,0,4470,1
202409,202305,60,0.09,40,Pickering,3,Taxes loan,Excellent,0,0,6940,1
202409,202306,24,0.05,10,Toronto,1,Education,Excellent,0,0,3546,1
202409,202306,24,0.05,20,North York,1,Education,Excellent,0,0,3739,1
202409,202306,24,0.05,30,Missisauga,1,Education,Excellent,0,0,367,1
202409,202306,24,0.08,20,North York,2,General,Excellent,0,0,2567,1
202409,202306,36,0.08,10,Toronto,2,General,Excellent,0,0,1095,1
202409,202306,36,0.08,20,North York,2,General,Bad debt,0,0,3050,1
202409,202306,36,0.08,30,Missisauga,2,General,Bad debt,0,0,6524,1
202409,202306,36,0.08,40,Pickering,2,General,Excellent,0,0,9781,2
202409,202306,48,0.08,10,Toronto,2,General,Excellent,0,0,2696,1
202409,202306,48,0.08,20,North York,2,General,Excellent,0,0,4888,1
202409,202306,48,0.09,40,Pickering,3,Taxes loan,Excellent,0,0,2421,1
202409,202306,48,0.1,10,Toronto,4,Travel,Excellent,0,0,4571,1
202409,202306,60,0.05,50,Whitby,1,Education,Excellent,0,0,4528,2
202409,202306,60,0.08,10,Toronto,2,General,Excellent,0,0,1634,1
202409,202306,60,0.08,40,Pickering,2,General,Excellent,0,0,5997,1
202409,202306,60,0.09,20,North York,3,Taxes loan,Excellent,0,0,2386,1
202409,202307,12,0.08,20,North York,2,General,Bad debt,0,0,3469,1
202409,202307,24,0.05,40,Pickering,1,Education,Excellent,0,0,3250,1
202409,202307,24,0.05,50,Whitby,1,Education,Excellent,0,0,2440,1
202409,202307,24,0.08,20,North York,2,General,Excellent,0,0,5477,2
202409,202307,24,0.08,40,Pickering,2,General,Excellent,0,0,3798,1
202409,202307,24,0.09,40,Pickering,3,Taxes loan,Excellent,0,0,1631,1
202409,202307,24,0.1,40,Pickering,4,Travel,Excellent,0,0,2107,1
202409,202307,36,0.08,20,North York,2,General,Excellent,0,0,10610,3
202409,202307,36,0.08,50,Whitby,2,General,Excellent,0,0,6303,1
202409,202307,48,0.05,20,North York,1,Education,Doubtful 31-40,0,0,7891,1
202409,202307,48,0.05,20,North York,1,Education,Excellent,0,0,1792,1
202409,202307,48,0.08,20,North York,2,General,Bad debt,0,0,5310,1
202409,202307,48,0.08,20,North York,2,General,Excellent,0,0,7708,2
202409,202307,48,0.08,50,Whitby,2,General,Excellent,0,0,2873,1
202409,202307,60,0.05,30,Missisauga,1,Education,Excellent,0,0,3138,1
202409,202307,60,0.05,50,Whitby,1,Education,Doubtful 31-40,0,0,526,1
202409,202307,60,0.05,50,Whitby,1,Education,Excellent,0,0,3776,1
202409,202307,60,0.08,50,Whitby,2,General,Excellent,0,0,3868,1
202409,202307,60,0.09,20,North York,3,Taxes loan,Excellent,0,0,4661,1
202409,202307,60,0.1,40,Pickering,4,Travel,Excellent,0,0,3220,1
202409,202308,12,0.05,50,Whitby,1,Education,Bad debt,0,0,720,1
202409,202308,24,0.05,10,Toronto,1,Education,Excellent,0,0,2956,1
202409,202308,24,0.05,50,Whitby,1,Education,Excellent,0,0,5794,2
202409,202308,24,0.08,40,Pickering,2,General,Excellent,0,0,4246,1
202409,202308,36,0.05,40,Pickering,1,Education,Excellent,0,0,2282,1
202409,202308,36,0.05,50,Whitby,1,Education,Excellent,0,0,5799,1
202409,202308,36,0.08,40,Pickering,2,General,Excellent,0,0,4230,1
202409,202308,36,0.08,50,Whitby,2,General,Excellent,0,0,1478,1
202409,202308,48,0.05,10,Toronto,1,Education,Excellent,0,0,3443,1
202409,202308,48,0.05,30,Missisauga,1,Education,Excellent,0,0,6737,1
202409,202308,48,0.08,20,North York,2,General,Excellent,0,0,2940,1
202409,202308,48,0.1,40,Pickering,4,Travel,Excellent,0,0,6206,1
202409,202308,60,0.05,40,Pickering,1,Education,Excellent,0,0,7718,1
202409,202308,60,0.08,20,North York,2,General,Excellent,0,0,12530,2
202409,202308,60,0.08,40,Pickering,2,General,Excellent,0,0,6803,1
202409,202308,60,0.08,50,Whitby,2,General,Excellent,0,0,5922,1
202409,202308,60,0.09,20,North York,3,Taxes loan,Excellent,0,0,1549,1
202409,202308,60,0.09,50,Whitby,3,Taxes loan,Excellent,0,0,6008,1
202409,202308,60,0.1,10,Toronto,4,Travel,Excellent,0,0,1918,1
202409,202308,60,0.1,20,North York,4,Travel,Excellent,0,0,5624,1
202409,202309,12,0.05,10,Toronto,1,Education,Excellent,0,0,0,1
202409,202309,12,0.05,30,Missisauga,1,Education,Excellent,0,0,0,2
202409,202309,12,0.05,50,Whitby,1,Education,Excellent,0,0,0,1
202409,202309,12,0.08,20,North York,2,General,Excellent,0,0,0,1
202409,202309,12,0.08,30,Missisauga,2,General,Excellent,0,0,0,2
202409,202309,24,0.05,10,Toronto,1,Education,Excellent,0,0,1798,1
202409,202309,24,0.05,30,Missisauga,1,Education,Excellent,0,0,6230,2
202409,202309,24,0.05,50,Whitby,1,Education,Excellent,0,0,2014,1
202409,202309,24,0.08,20,North York,2,General,Excellent,0,0,1741,1
202409,202309,24,0.08,30,Missisauga,2,General,Excellent,0,0,4757,1
202409,202309,24,0.09,40,Pickering,3,Taxes loan,Excellent,0,0,804,1
202409,202309,36,0.05,30,Missisauga,1,Education,Excellent,0,0,1058,1
202409,202309,36,0.05,40,Pickering,1,Education,Excellent,0,0,5608,1
202409,202309,36,0.08,30,Missisauga,2,General,Excellent,0,0,4309,1
202409,202309,36,0.08,40,Pickering,2,General,Excellent,0,0,3651,1
202409,202309,36,0.09,30,Missisauga,3,Taxes loan,Excellent,0,0,2157,1
202409,202309,48,0.05,10,Toronto,1,Education,Excellent,0,0,1874,1
202409,202309,48,0.05,20,North York,1,Education,Excellent,0,0,5478,1
202409,202309,48,0.08,20,North York,2,General,Excellent,0,0,5655,1
202409,202309,48,0.08,50,Whitby,2,General,Excellent,0,0,7105,1
202409,202309,48,0.09,20,North York,3,Taxes loan,Excellent,0,0,6549,1
202409,202309,60,0.05,30,Missisauga,1,Education,Excellent,0,0,2835,1
202409,202309,60,0.05,40,Pickering,1,Education,Excellent,0,0,6637,1
202409,202309,60,0.08,10,Toronto,2,General,Bad debt,0,0,8127,1
202409,202309,60,0.08,50,Whitby,2,General,Excellent,0,0,4941,1
202409,202309,60,0.1,40,Pickering,4,Travel,Excellent,0,0,5043,1
202409,202310,12,0.05,50,Whitby,1,Education,Excellent,0,0,843,1
202409,202310,12,0.08,40,Pickering,2,General,Excellent,0,0,114,1
202409,202310,12,0.09,10,Toronto,3,Taxes loan,Excellent,0,0,558,1
202409,202310,12,0.09,40,Pickering,3,Taxes loan,Excellent,0,0,769,1
202409,202310,12,0.09,50,Whitby,3,Taxes loan,Bad debt,0,0,2336,1
202409,202310,24,0.05,40,Pickering,1,Education,Excellent,0,0,3036,1
202409,202310,24,0.08,40,Pickering,2,General,Excellent,0,0,2711,1
202409,202310,24,0.08,50,Whitby,2,General,Excellent,0,0,3929,2
202409,202310,24,0.09,20,North York,3,Taxes loan,Excellent,0,0,4629,1
202409,202310,24,0.09,50,Whitby,3,Taxes loan,Excellent,0,0,4640,1
202409,202310,24,0.1,20,North York,4,Travel,Excellent,0,0,4083,1
202409,202310,36,0.05,20,North York,1,Education,Excellent,0,0,4679,1
202409,202310,36,0.05,40,Pickering,1,Education,Excellent,0,0,10964,2
202409,202310,36,0.08,20,North York,2,General,Excellent,0,0,10696,2
202409,202310,36,0.09,50,Whitby,3,Taxes loan,Excellent,0,0,671,1
202409,202310,48,0.05,20,North York,1,Education,Excellent,0,0,1245,1
202409,202310,48,0.05,30,Missisauga,1,Education,Excellent,0,0,4232,1
202409,202310,48,0.05,40,Pickering,1,Education,Excellent,0,0,6281,1
202409,202310,48,0.08,10,Toronto,2,General,Excellent,0,0,4581,1
202409,202310,48,0.08,50,Whitby,2,General,Excellent,0,0,6632,1
202409,202310,48,0.1,20,North York,4,Travel,Excellent,0,0,6429,1
202409,202310,60,0.08,10,Toronto,2,General,Excellent,0,0,6339,1
202409,202310,60,0.08,20,North York,2,General,Excellent,0,0,1318,1
202409,202310,60,0.08,40,Pickering,2,General,Excellent,0,0,6195,1
202409,202310,60,0.09,50,Whitby,3,Taxes loan,Excellent,0,0,3020,1
202409,202310,60,0.1,20,North York,4,Travel,Excellent,0,0,3884,1
202409,202311,12,0.05,10,Toronto,1,Education,Excellent,0,0,517,1
202409,202311,12,0.08,10,Toronto,2,General,Excellent,0,0,623,1
202409,202311,12,0.08,40,Pickering,2,General,Excellent,0,0,740,1
202409,202311,12,0.09,30,Missisauga,3,Taxes loan,Excellent,0,0,2595,2
202409,202311,24,0.08,20,North York,2,General,Excellent,0,0,5736,1
202409,202311,24,0.08,40,Pickering,2,General,Excellent,0,0,7508,2
202409,202311,24,0.09,40,Pickering,3,Taxes loan,Regular,0,0,6473,1
202409,202311,36,0.05,30,Missisauga,1,Education,Excellent,0,0,582,1
202409,202311,36,0.09,10,Toronto,3,Taxes loan,Excellent,0,0,5599,1
202409,202311,48,0.05,20,North York,1,Education,Excellent,0,0,4143,2
202409,202311,48,0.09,10,Toronto,3,Taxes loan,Excellent,0,0,6782,1
202409,202311,48,0.09,40,Pickering,3,Taxes loan,Excellent,0,0,7160,1
202409,202311,60,0.05,50,Whitby,1,Education,Excellent,0,0,1759,1
202409,202311,60,0.08,20,North York,2,General,Excellent,0,0,2252,1
202409,202311,60,0.08,40,Pickering,2,General,Excellent,0,0,2440,2
202409,202311,60,0.09,10,Toronto,3,Taxes loan,Excellent,0,0,8128,1
202409,202311,60,0.09,50,Whitby,3,Taxes loan,Excellent,0,0,6963,1
202409,202311,60,0.1,20,North York,4,Travel,Excellent,0,0,4208,1
202409,202312,12,0.05,20,North York,1,Education,Excellent,0,0,1905,1
202409,202312,12,0.08,50,Whitby,2,General,Excellent,0,0,1921,1
202409,202312,12,0.09,10,Toronto,3,Taxes loan,Excellent,0,0,7379,1
202409,202312,12,0.09,40,Pickering,3,Taxes loan,Excellent,0,0,178,1
202409,202312,24,0.05,20,North York,1,Education,Excellent,0,0,1808,1
202409,202312,24,0.05,30,Missisauga,1,Education,Excellent,0,0,2330,1
202409,202312,24,0.09,10,Toronto,3,Taxes loan,Excellent,0,0,3778,1
202409,202312,24,0.09,30,Missisauga,3,Taxes loan,Excellent,0,0,5412,1
202409,202312,36,0.05,30,Missisauga,1,Education,Excellent,0,0,6378,1
202409,202312,36,0.09,20,North York,3,Taxes loan,Excellent,0,0,4841,1
202409,202312,36,0.1,40,Pickering,4,Travel,Excellent,0,0,5254,1
202409,202312,48,0.05,10,Toronto,1,Education,Excellent,0,0,5536,1
202409,202312,48,0.08,10,Toronto,2,General,Excellent,0,0,5634,1
202409,202312,48,0.08,30,Missisauga,2,General,Excellent,0,0,4522,1
202409,202312,48,0.08,50,Whitby,2,General,Excellent,0,0,8041,1
202409,202312,48,0.09,40,Pickering,3,Taxes loan,Excellent,0,0,5342,1
202409,202312,60,0.05,20,North York,1,Education,Excellent,0,0,4751,1
202409,202312,60,0.08,30,Missisauga,2,General,Excellent,0,0,2753,1
202409,202312,60,0.08,40,Pickering,2,General,Excellent,0,0,2133,1
202409,202401,12,0.05,20,North York,1,Education,Excellent,0,0,2236,1
202409,202401,12,0.08,40,Pickering,2,General,Excellent,0,0,1218,1
202409,202401,12,0.08,50,Whitby,2,General,Excellent,0,0,1303,1
202409,202401,12,0.09,10,Toronto,3,Taxes loan,Excellent,0,0,2025,1
202409,202401,12,0.09,50,Whitby,3,Taxes loan,Excellent,0,0,329,1
202409,202401,12,0.1,30,Missisauga,4,Travel,Excellent,0,0,1908,1
202409,202401,24,0.05,30,Missisauga,1,Education,Excellent,0,0,6241,1
202409,202401,24,0.05,40,Pickering,1,Education,Excellent,0,0,948,1
202409,202401,24,0.08,30,Missisauga,2,General,Excellent,0,0,1293,1
202409,202401,24,0.08,50,Whitby,2,General,Excellent,0,0,3646,1
202409,202401,24,0.09,30,Missisauga,3,Taxes loan,Excellent,0,0,4819,1
202409,202401,24,0.09,50,Whitby,3,Taxes loan,Excellent,0,0,5168,1
202409,202401,36,0.05,40,Pickering,1,Education,Excellent,0,0,3272,1
202409,202401,36,0.08,40,Pickering,2,General,Excellent,0,0,2114,1
202409,202401,36,0.09,10,Toronto,3,Taxes loan,Excellent,0,0,4082,1
202409,202401,36,0.09,20,North York,3,Taxes loan,Excellent,0,0,3473,1
202409,202401,36,0.1,30,Missisauga,4,Travel,Excellent,0,0,4271,1
202409,202401,48,0.05,40,Pickering,1,Education,Excellent,0,0,8401,2
202409,202401,48,0.05,50,Whitby,1,Education,Excellent,0,0,6825,1
202409,202401,48,0.08,20,North York,2,General,Excellent,0,0,3273,1
202409,202401,48,0.08,40,Pickering,2,General,Excellent,0,0,2042,1
202409,202401,48,0.08,50,Whitby,2,General,Excellent,0,0,709,1
202409,202401,48,0.1,20,North York,4,Travel,Excellent,0,0,3438,1
202409,202401,60,0.05,20,North York,1,Education,Excellent,0,0,8075,1
202409,202401,60,0.08,20,North York,2,General,Excellent,0,0,826,1
202409,202401,60,0.08,40,Pickering,2,General,Excellent,0,0,1155,1
202409,202401,60,0.09,50,Whitby,3,Taxes loan,Excellent,0,0,11004,2
202409,202402,12,0.05,10,Toronto,1,Education,Excellent,0,0,2295,1
202409,202402,12,0.08,20,North York,2,General,Excellent,0,0,3543,1
202409,202402,12,0.08,30,Missisauga,2,General,Excellent,0,0,3317,1
202409,202402,12,0.08,50,Whitby,2,General,Excellent,0,0,3969,1
202409,202402,12,0.1,50,Whitby,4,Travel,Excellent,0,0,3417,1
202409,202402,24,0.05,30,Missisauga,1,Education,Excellent,0,0,4717,2
202409,202402,24,0.09,10,Toronto,3,Taxes loan,Excellent,0,0,1039,1
202409,202402,36,0.08,10,Toronto,2,General,Excellent,0,0,5445,1
202409,202402,36,0.09,20,North York,3,Taxes loan,Excellent,0,0,2032,1
202409,202402,36,0.09,30,Missisauga,3,Taxes loan,Excellent,0,0,3964,1
202409,202402,36,0.1,30,Missisauga,4,Travel,Excellent,0,0,5076,1
202409,202402,48,0.05,20,North York,1,Education,Excellent,0,0,1726,1
202409,202402,48,0.08,40,Pickering,2,General,Excellent,0,0,4043,1
202409,202402,48,0.09,40,Pickering,3,Taxes loan,Bad debt,0,0,2217,1
202409,202402,60,0.05,30,Missisauga,1,Education,Excellent,0,0,3081,1
202409,202402,60,0.05,40,Pickering,1,Education,Excellent,0,0,4944,1
202409,202402,60,0.05,50,Whitby,1,Education,Excellent,0,0,6825,1
202409,202402,60,0.08,10,Toronto,2,General,Excellent,0,0,5841,1
202409,202402,60,0.08,40,Pickering,2,General,Excellent,0,0,1092,1
202409,202402,60,0.09,10,Toronto,3,Taxes loan,Excellent,0,0,1746,1
202409,202402,60,0.09,30,Missisauga,3,Taxes loan,Excellent,0,0,796,1
202409,202402,60,0.09,40,Pickering,3,Taxes loan,Excellent,0,0,2706,1
202409,202403,12,0.05,10,Toronto,1,Education,Excellent,0,0,1609,1
202409,202403,12,0.08,10,Toronto,2,General,Excellent,0,0,3115,1
202409,202403,12,0.1,30,Missisauga,4,Travel,Excellent,0,0,2254,1
202409,202403,36,0.05,10,Toronto,1,Education,Excellent,0,0,5373,1
202409,202403,36,0.05,20,North York,1,Education,Bad debt,0,0,11690,2
202409,202403,36,0.05,40,Pickering,1,Education,Excellent,0,0,5086,1
202409,202403,36,0.09,50,Whitby,3,Taxes loan,Excellent,0,0,2826,1
202409,202403,36,0.1,30,Missisauga,4,Travel,Excellent,0,0,6835,1
202409,202403,36,0.1,50,Whitby,4,Travel,Excellent,0,0,913,1
202409,202403,48,0.05,40,Pickering,1,Education,Excellent,0,0,4206,1
202409,202403,48,0.08,10,Toronto,2,General,Excellent,0,0,7677,1
202409,202403,48,0.08,40,Pickering,2,General,Excellent,0,0,8560,1
202409,202403,48,0.09,20,North York,3,Taxes loan,Excellent,0,0,4209,1
202409,202403,48,0.1,10,Toronto,4,Travel,Excellent,0,0,1988,1
202409,202403,48,0.1,40,Pickering,4,Travel,Excellent,0,0,6914,1
202409,202403,60,0.05,30,Missisauga,1,Education,Excellent,0,0,8379,1
202409,202403,60,0.08,10,Toronto,2,General,Excellent,0,0,2659,1
202409,202403,60,0.08,30,Missisauga,2,General,Excellent,0,0,1072,1
202409,202403,60,0.1,10,Toronto,4,Travel,Excellent,0,0,3434,1
202409,202404,12,0.05,50,Whitby,1,Education,Excellent,0,0,5180,1
202409,202404,12,0.08,10,Toronto,2,General,Excellent,0,0,5259,1
202409,202404,12,0.08,50,Whitby,2,General,Bad debt,0,0,8240,1
202409,202404,12,0.08,50,Whitby,2,General,Excellent,0,0,3706,1
202409,202404,12,0.09,10,Toronto,3,Taxes loan,Excellent,0,0,4147,1
202409,202404,24,0.05,10,Toronto,1,Education,Excellent,0,0,3063,1
202409,202404,24,0.05,30,Missisauga,1,Education,Regular,0,0,4590,1
202409,202404,24,0.09,40,Pickering,3,Taxes loan,Excellent,0,0,5562,1
202409,202404,36,0.05,30,Missisauga,1,Education,Excellent,0,0,8577,1
202409,202404,36,0.05,40,Pickering,1,Education,Excellent,0,0,9551,2
202409,202404,36,0.08,40,Pickering,2,General,Excellent,0,0,1548,1
202409,202404,36,0.09,20,North York,3,Taxes loan,Excellent,0,0,6513,1
202409,202404,36,0.1,20,North York,4,Travel,Excellent,0,0,1247,1
202409,202404,48,0.05,20,North York,1,Education,Excellent,0,0,6994,1
202409,202404,48,0.08,50,Whitby,2,General,Excellent,0,0,2739,1
202409,202404,48,0.09,10,Toronto,3,Taxes loan,Excellent,0,0,6592,1
202409,202404,60,0.08,10,Toronto,2,General,Excellent,0,0,3165,1
202409,202405,12,0.05,40,Pickering,1,Education,Excellent,0,0,1391,1
202409,202405,12,0.08,10,Toronto,2,General,Excellent,0,0,7787,3
202409,202405,24,0.05,30,Missisauga,1,Education,Excellent,0,0,2495,1
202409,202405,24,0.08,10,Toronto,2,General,Excellent,0,0,2341,1
202409,202405,24,0.08,30,Missisauga,2,General,Excellent,0,0,6694,1
202409,202405,24,0.08,40,Pickering,2,General,Excellent,0,0,3739,1
202409,202405,24,0.08,50,Whitby,2,General,Excellent,0,0,7960,1
202409,202405,24,0.09,50,Whitby,3,Taxes loan,Excellent,0,0,5538,1
202409,202405,36,0.05,20,North York,1,Education,Excellent,0,0,8414,1
202409,202405,36,0.08,10,Toronto,2,General,Excellent,0,0,6338,1
202409,202405,36,0.08,20,North York,2,General,Excellent,0,0,7409,1
202409,202405,36,0.08,30,Missisauga,2,General,Excellent,0,0,4807,1
202409,202405,36,0.1,40,Pickering,4,Travel,Excellent,0,0,3639,1
202409,202405,36,0.1,50,Whitby,4,Travel,Excellent,0,0,7739,1
202409,202405,48,0.09,40,Pickering,3,Taxes loan,Excellent,0,0,3049,1
202409,202405,60,0.05,40,Pickering,1,Education,Excellent,0,0,5757,1
